DAY,TIME,INFLOW(m3/s),STORAGE(1000m3),ELEVATION(m),OUTFLOW(m3/s),
02/08/18,16:00,     3.57194010,   -17.87615216,     0.00000000,   168.00000000,
02/08/18,17:00,     1.78597005,   -18.04297321,     0.00000000,   171.00000000,
02/08/18,18:00,   132.77636003,   -18.14719204,     0.00000000,   172.00000000,
02/08/18,19:00,   193.06993001,   -18.15426890,     0.00000000,   168.00000000,
02/08/18,20:00,   223.86021501,   -18.11330382,     0.00000000,   167.00000000,
02/08/18,21:00,   239.75260750,   -17.96499741,     0.00000000,     0.00000000,
02/08/18,22:00,   247.48430375,   -17.81025396,     0.00000000,   177.75000000,
02/08/18,23:00,   251.27702688,   -17.76279829,     0.00000000,   226.10000000,
02/09/18,00:00,   249.11738844,   -17.70765108,     0.00000000,   164.00000000,
02/09/18,01:00,   124.55869422,   -17.68581304,     0.00000000,   166.00000000,
02/09/18,02:00,    62.27934711,   -17.76914402,     0.00000000,   187.50000000,
02/09/18,03:00,    31.13967355,   -17.90068451,     0.00000000,   169.00000000,
02/09/18,04:00,    15.56983678,   -18.04582976,     0.00000000,   168.00000000,
02/09/18,05:00,     7.78491839,   -18.20115238,     0.00000000,   166.00000000,
02/09/18,06:00,     3.89245919,   -18.35969869,     0.00000000,   162.77000000,
02/09/18,07:00,     1.94622960,   -18.52216434,     0.00000000,   168.00000000,
02/09/18,08:00,     0.97311480,   -18.68770467,     0.00000000,   166.00000000,
02/09/18,09:00,     0.48655740,   -18.85297484,     0.00000000,   166.00000000,
02/09/18,10:00,     0.24327870,   -19.01860992,     0.00000000,   166.00000000,
02/09/18,11:00,     0.12163935,   -19.18492746,     0.00000000,   167.00000000,
02/09/18,12:00,     0.06081967,   -19.35283623,     0.00000000,   169.00000000,
02/09/18,13:00,     0.03040984,   -19.52828061,     0.00000000,   181.98000000,
02/09/18,14:00,     0.01520492,   -19.70324781,     0.00000000,   168.00000000,
02/09/18,15:00,     0.00760246,   -19.87073640,     0.00000000,   167.00000000,
02/09/18,16:00,     0.00380123,   -20.03823070,     0.00000000,   168.00000000,
02/09/18,17:00,   131.67077561,   -20.14361841,     0.00000000,   174.45000000,
02/09/18,18:00,   197.14838781,   -20.15143383,     0.00000000,   170.00000000,
02/09/18,19:00,   226.82569390,   -20.10944679,     0.00000000,   170.00000000,
02/09/18,20:00,   246.07622195,   -20.04349583,     0.00000000,   171.00000000,
02/09/18,21:00,   251.78686098,   -19.96306429,     0.00000000,   166.00000000,
02/09/18,22:00,   254.28630549,   -19.87552771,     0.00000000,   165.00000000,
02/09/18,23:00,   264.43290274,   -19.78316810,     0.00000000,   169.00000000,
02/10/18,00:00,   272.14357637,   -19.68287986,     0.00000000,   167.00000000,
02/10/18,01:00,   270.58278819,   -19.57901668,     0.00000000,   168.00000000,
02/10/18,02:00,   271.44039409,   -19.47500509,     0.00000000,   166.00000000,
02/10/18,03:00,   135.72019705,   -19.43792480,     0.00000000,   167.00000000,
02/10/18,04:00,    67.86009852,   -19.51710965,     0.00000000,   194.95000000,
02/10/18,05:00,    33.93004926,   -19.64822457,     0.00000000,   169.07000000,
02/10/18,06:00,    16.96502463,   -19.79131204,     0.00000000,   168.00000000,
02/10/18,07:00,     8.48251232,   -19.94823827,     0.00000000,   171.30000000,
02/10/18,08:00,   130.78163116,   -20.04875620,     0.00000000,   169.00000000,
02/10/18,09:00,   195.34856558,   -20.05369110,     0.00000000,   167.00000000,
02/10/18,10:00,    97.67428279,   -20.07517967,     0.00000000,   169.00000000,
02/10/18,11:00,    48.83714139,   -20.17242396,     0.00000000,   172.00000000,
02/10/18,12:00,    24.41857070,   -20.30729611,     0.00000000,   171.00000000,
02/10/18,13:00,    12.20928535,   -20.45798218,     0.00000000,   167.00000000,
02/10/18,14:00,     6.10464267,   -20.61636021,     0.00000000,   168.07000000,
02/10/18,15:00,     3.05232134,   -20.77881673,     0.00000000,   166.00000000,
02/10/18,16:00,   114.18253567,   -20.90270930,     0.00000000,   199.02000000,
02/10/18,17:00,   179.14664283,   -20.94005471,     0.00000000,   169.00000000,
02/10/18,18:00,   213.19844642,   -20.91338217,     0.00000000,   170.00000000,
02/10/18,19:00,   227.51384821,   -20.86102602,     0.00000000,   166.00000000,
02/10/18,20:00,   239.01517410,   -20.79526151,     0.00000000,   169.00000000,
02/10/18,21:00,   245.12171205,   -20.72169307,     0.00000000,   168.00000000,
02/10/18,22:00,   246.75148103,   -20.64225647,     0.00000000,   165.00000000,
02/10/18,23:00,   247.56636551,   -20.56159755,     0.00000000,   168.00000000,
02/11/18,00:00,   247.90555776,   -20.51143159,     0.00000000,   227.14000000,
02/11/18,01:00,   253.48640388,   -20.38083561,     0.00000000,    13.06000000,
02/11/18,02:00,   126.74320194,   -20.19725080,     0.00000000,     0.00000000,
02/11/18,03:00,    63.37160097,   -20.10219340,     0.00000000,     0.00000000,
02/11/18,04:00,    31.68580048,   -20.05466470,     0.00000000,     0.00000000,
02/11/18,05:00,    15.84290024,   -20.03090035,     0.00000000,     0.00000000,
02/11/18,06:00,     7.92145012,   -20.10251818,     0.00000000,   167.00000000,
02/11/18,07:00,     3.96072506,   -20.26357709,     0.00000000,   167.00000000,
02/11/18,08:00,     1.98036253,   -20.42860654,     0.00000000,   169.00000000,
02/11/18,09:00,     0.99018127,   -20.59462127,     0.00000000,   166.00000000,
02/11/18,10:00,     0.49509063,   -20.77124864,     0.00000000,   188.74000000,
02/11/18,11:00,     0.24754532,   -20.94724732,     0.00000000,   164.00000000,
02/11/18,12:00,     0.12377266,   -21.11156166,     0.00000000,   165.00000000,
02/11/18,13:00,     0.06188633,   -21.28030883,     0.00000000,   172.68000000,
02/11/18,14:00,     0.03094316,   -21.45010241,     0.00000000,   167.00000000,
02/11/18,15:00,     0.01547158,   -21.69207921,     0.00000000,   317.00000000,
02/11/18,16:00,     0.00773579,   -22.01056760,     0.00000000,   320.00000000,
02/11/18,17:00,     0.00386790,   -22.38406180,     0.00000000,   427.00000000,
02/11/18,18:00,   132.52393395,   -22.74529790,     0.00000000,   428.00000000,
02/11/18,19:00,   201.77234197,   -22.87764976,     0.00000000,   171.00000000,
02/11/18,20:00,   234.76342099,   -22.82938188,     0.00000000,   169.00000000,
02/11/18,21:00,   249.33333549,   -22.75683350,     0.00000000,   170.00000000,
02/11/18,22:00,   255.55066775,   -22.67239150,     0.00000000,   166.00000000,
02/11/18,23:00,   261.15045887,   -22.58104094,     0.00000000,   168.00000000,
02/12/18,00:00,   130.57522944,   -22.52817809,     0.00000000,   118.00000000,
02/12/18,01:00,    65.28761472,   -22.57124667,     0.00000000,   164.00000000,
02/12/18,02:00,    32.64380736,   -22.68828096,     0.00000000,   168.00000000,
02/12/18,03:00,    16.32190368,   -22.83129811,     0.00000000,   167.00000000,
02/12/18,04:00,     8.16095184,   -22.98605668,     0.00000000,   167.00000000,
02/12/18,05:00,     4.08047592,   -23.14593596,     0.00000000,   165.00000000,
02/12/18,06:00,     2.04023796,   -23.30937561,     0.00000000,   168.00000000,
02/12/18,07:00,     1.02011898,   -23.47434543,     0.00000000,   165.00000000,
02/12/18,08:00,     0.51005949,   -23.64158034,     0.00000000,   171.00000000,
02/12/18,09:00,     0.25502974,   -23.81119779,     0.00000000,   169.00000000,
02/12/18,10:00,     0.12751487,   -23.98000652,     0.00000000,   169.00000000,
02/12/18,11:00,     0.06375744,   -24.14891089,     0.00000000,   169.00000000,
02/12/18,12:00,     0.03187872,   -24.31836307,     0.00000000,   170.00000000,
02/12/18,13:00,     0.01593936,   -24.48883916,     0.00000000,   171.00000000,
02/12/18,14:00,     0.00796968,   -24.65932720,     0.00000000,   170.00000000,
02/12/18,15:00,   100.19985984,   -24.77872329,     0.00000000,   169.00000000,
02/12/18,16:00,   184.25992992,   -24.81828339,     0.00000000,   194.58000000,
02/12/18,17:00,   224.79821496,   -24.80076932,     0.00000000,   179.45000000,
02/12/18,18:00,   252.46760748,   -24.73636141,     0.00000000,   169.00000000,
02/12/18,19:00,   264.52292874,   -24.64736614,     0.00000000,   170.00000000,
02/12/18,20:00,   267.27458937,   -24.55926238,     0.00000000,   185.59000000,
02/12/18,21:00,   163.77454468,   -24.52103282,     0.00000000,   169.00000000,
02/12/18,22:00,    81.88727234,   -24.56720191,     0.00000000,   169.00000000,
02/12/18,23:00,    40.94363617,   -24.67628645,     0.00000000,   172.00000000,
02/13/18,00:00,    20.47181809,   -24.81684873,     0.00000000,   170.54000000,
02/13/18,01:00,    10.23590904,   -24.88676486,     0.00000000,     0.00000000,
02/13/18,02:00,     5.11795452,   -24.87908793,     0.00000000,     0.00000000,
02/13/18,03:00,     2.55897726,   -24.87524947,     0.00000000,     0.00000000,
02/13/18,04:00,     1.27948863,   -24.87333023,     0.00000000,     0.00000000,
02/13/18,05:00,     0.63974432,   -24.95587062,     0.00000000,   167.00000000,
02/13/18,06:00,     0.31987216,   -25.12673081,     0.00000000,   175.68000000,
02/13/18,07:00,     0.15993608,   -25.29783090,     0.00000000,   167.00000000,
02/13/18,08:00,     0.07996804,   -25.46421095,     0.00000000,   166.00000000,
02/13/18,09:00,     0.03998402,   -25.62965098,     0.00000000,   165.00000000,
02/13/18,10:00,     0.01999201,   -25.78227099,     0.00000000,   140.30000000,
02/13/18,11:00,     0.00999600,   -25.95240599,     0.00000000,   200.00000000,
02/13/18,12:00,     0.00499800,   -26.15289850,     0.00000000,   201.00000000,
02/13/18,13:00,     0.00249900,   -26.35439475,     0.00000000,   202.00000000,
02/13/18,14:00,    97.06737450,   -26.50785981,     0.00000000,   202.00000000,
02/13/18,15:00,   141.25131225,   -26.57420047,     0.00000000,   169.00000000,
02/13/18,16:00,   170.46565613,   -26.58734198,     0.00000000,   169.00000000,
02/13/18,17:00,   184.57557806,   -26.58047137,     0.00000000,   172.30000000,
02/13/18,18:00,   193.76578903,   -26.57324068,     0.00000000,   191.58000000,
02/13/18,19:00,   190.38539452,   -26.57745509,     0.00000000,   201.00000000,
02/13/18,20:00,   192.54157226,   -26.56999161,     0.00000000,   167.00000000,
02/13/18,21:00,   191.05541113,   -26.54619312,     0.00000000,   169.00000000,
02/13/18,22:00,   180.41608056,   -26.52845737,     0.00000000,   167.00000000,
02/13/18,23:00,   175.52054028,   -26.51898906,     0.00000000,   170.00000000,
02/14/18,00:00,   179.34202014,   -26.51005778,     0.00000000,   167.00000000,
02/14/18,01:00,    89.67101007,   -26.54455127,     0.00000000,   171.00000000,
02/14/18,02:00,    44.83550504,   -26.64729801,     0.00000000,   169.00000000,
02/14/18,03:00,    22.41775252,   -26.78417138,     0.00000000,   172.00000000,
02/14/18,04:00,    11.20887626,   -26.94361806,     0.00000000,   180.52000000,
02/14/18,05:00,     5.60443813,   -27.10847141,     0.00000000,   166.00000000,
02/14/18,06:00,     2.80221906,   -27.27226808,     0.00000000,   170.00000000,
02/14/18,07:00,     1.40110953,   -27.44066641,     0.00000000,   171.00000000,
02/14/18,08:00,   102.31992977,   -27.57305089,     0.00000000,   197.49000000,
02/14/18,09:00,   176.06233988,   -27.61810476,     0.00000000,   171.00000000,
02/14/18,10:00,   214.99566994,   -27.59549575,     0.00000000,   174.84000000,
02/14/18,11:00,   235.67620997,   -27.54207982,     0.00000000,   169.00000000,
02/14/18,12:00,   117.83810499,   -27.53597266,     0.00000000,   172.30000000,
02/14/18,13:00,    58.91905249,   -27.61924408,     0.00000000,   171.00000000,
02/14/18,14:00,    29.45952625,   -27.74605479,     0.00000000,   171.00000000,
02/14/18,15:00,    14.72976312,   -27.89346014,     0.00000000,   168.00000000,
02/14/18,16:00,     7.36488156,   -28.05141282,     0.00000000,   170.00000000,
02/14/18,17:00,     3.68244078,   -28.21588916,     0.00000000,   170.00000000,
02/14/18,18:00,     1.84122039,   -28.38312733,     0.00000000,   170.00000000,
02/14/18,19:00,     0.92061020,   -28.55174642,     0.00000000,   170.00000000,
02/14/18,20:00,     0.46030510,   -28.72205596,     0.00000000,   172.00000000,
02/14/18,21:00,     0.23015255,   -28.89171073,     0.00000000,   168.00000000,
02/14/18,22:00,     0.11507627,   -29.05953811,     0.00000000,   168.00000000,
02/14/18,23:00,     0.05753814,   -29.22795181,     0.00000000,   169.00000000,
02/15/18,00:00,     0.02876907,   -29.39590865,     0.00000000,   167.00000000,
02/15/18,01:00,     0.01438453,   -29.56388708,     0.00000000,   169.00000000,
02/15/18,02:00,     0.00719227,   -29.74328129,     0.00000000,   189.81000000,
02/15/18,03:00,     0.00359613,   -29.92268089,     0.00000000,   169.00000000,
02/15/18,04:00,     0.00179807,   -30.09256320,     0.00000000,   170.77000000,
02/15/18,05:00,     0.00089903,   -30.30282685,     0.00000000,   249.76000000,
02/15/18,06:00,     0.00044952,   -30.51401117,     0.00000000,   172.61000000,
02/15/18,07:00,     0.00022476,   -30.69176584,     0.00000000,   182.90000000,
02/15/18,08:00,     0.00011238,   -30.86821567,     0.00000000,   170.00000000,
02/15/18,09:00,     0.00005619,   -31.03821558,     0.00000000,   170.00000000,
02/15/18,10:00,     0.00002809,   -31.20771554,     0.00000000,   169.00000000,
02/15/18,11:00,     0.00001405,   -31.38182552,     0.00000000,   179.22000000,
02/15/18,12:00,     0.00000702,   -31.55643551,     0.00000000,   170.00000000,
02/15/18,13:00,     0.00000351,   -31.72582051,     0.00000000,   168.77000000,
02/15/18,14:00,     0.00000176,   -31.89570550,     0.00000000,   171.00000000,
02/15/18,15:00,     0.00000088,   -32.07388550,     0.00000000,   185.36000000,
02/15/18,16:00,     0.00000044,   -32.25156550,     0.00000000,   170.00000000,
02/15/18,17:00,     0.00000022,   -32.42106550,     0.00000000,   169.00000000,
02/15/18,18:00,     0.00000011,   -32.59555550,     0.00000000,   179.98000000,
02/15/18,19:00,     0.00000005,   -32.77492050,     0.00000000,   178.75000000,
02/15/18,20:00,     0.00000003,   -32.94929550,     0.00000000,   170.00000000,
02/15/18,21:00,     0.00000001,   -33.11879550,     0.00000000,   169.00000000,
02/15/18,22:00,     0.00000001,   -33.28929550,     0.00000000,   172.00000000,
02/15/18,23:00,     0.00000000,   -33.45879550,     0.00000000,   167.00000000,
02/16/18,00:00,     0.00000000,   -33.62529550,     0.00000000,   166.00000000,
02/16/18,01:00,     0.00000000,   -33.79129550,     0.00000000,   166.00000000,
02/16/18,02:00,     0.00000000,   -33.95829550,     0.00000000,   168.00000000,
02/16/18,03:00,     0.00000000,   -34.12529550,     0.00000000,   166.00000000,
02/16/18,04:00,     0.00000000,   -34.29279550,     0.00000000,   169.00000000,
02/16/18,05:00,     0.00000000,   -34.46179550,     0.00000000,   169.00000000,
02/16/18,06:00,     0.00000000,   -34.63079550,     0.00000000,   169.00000000,
02/16/18,07:00,     0.00000000,   -34.80029550,     0.00000000,   170.00000000,
02/16/18,08:00,     0.00000000,   -34.96879550,     0.00000000,   167.00000000,
02/16/18,09:00,     0.00000000,   -35.13706550,     0.00000000,   169.54000000,
02/16/18,10:00,     0.00000000,   -35.22183550,     0.00000000,     0.00000000,
02/16/18,11:00,     0.00000000,   -35.22529050,     0.00000000,     6.91000000,
02/16/18,12:00,     0.00000000,   -35.22874550,     0.00000000,     0.00000000,
02/16/18,13:00,     0.00000000,   -35.22874550,     0.00000000,     0.00000000,
02/16/18,14:00,     0.00000000,   -35.31428050,     0.00000000,   171.07000000,
02/16/18,15:00,     0.00000000,   -35.48331550,     0.00000000,   167.00000000,
02/16/18,16:00,     0.00000000,   -35.66041550,     0.00000000,   187.20000000,
02/16/18,17:00,     0.00000000,   -35.84501550,     0.00000000,   182.00000000,
02/16/18,18:00,     0.00000000,   -36.01901550,     0.00000000,   166.00000000,
02/16/18,19:00,     0.00000000,   -36.18501550,     0.00000000,   166.00000000,
02/16/18,20:00,   131.16675000,   -36.29948713,     0.00000000,   194.11000000,
02/16/18,21:00,   199.02675000,   -36.31444538,     0.00000000,   166.00000000,
02/16/18,22:00,   233.96100000,   -36.26856150,     0.00000000,   175.22000000,
02/16/18,23:00,   247.65000000,   -36.20036600,     0.00000000,   170.00000000,
02/17/18,00:00,   259.47675000,   -36.11680263,     0.00000000,   170.00000000,
02/17/18,01:00,   261.26100000,   -36.04935875,     0.00000000,   215.85000000,
02/17/18,02:00,   130.63050000,   -36.04433800,     0.00000000,   166.00000000,
02/17/18,03:00,    65.31525000,   -36.11436513,     0.00000000,   170.00000000,
02/17/18,04:00,    32.65762500,   -36.23537869,     0.00000000,   170.00000000,
02/17/18,05:00,    16.32881250,   -36.38138547,     0.00000000,   171.00000000,
02/17/18,06:00,     8.16440625,   -36.55730386,     0.00000000,   205.33000000,
02/17/18,07:00,     4.08220313,   -36.73934555,     0.00000000,   171.00000000,
02/17/18,08:00,     2.04110156,   -36.90678390,     0.00000000,   170.00000000,
02/17/18,09:00,     1.02055078,   -37.07475308,     0.00000000,   169.00000000,
02/17/18,10:00,     0.51027539,   -37.24548766,     0.00000000,   174.00000000,
02/17/18,11:00,     0.25513770,   -37.33210496,     0.00000000,     0.00000000,
02/17/18,12:00,     0.12756885,   -37.43791360,     0.00000000,   212.00000000,
02/17/18,13:00,     0.06378442,   -37.64981793,     0.00000000,   212.00000000,
02/17/18,14:00,     0.03189221,   -37.86177009,     0.00000000,   212.00000000,
02/17/18,15:00,     0.01594611,   -38.07374617,     0.00000000,   212.00000000,
02/17/18,16:00,   133.59759805,   -38.21843940,     0.00000000,   211.00000000,
02/17/18,17:00,   203.52304903,   -38.24137907,     0.00000000,   172.00000000,
02/17/18,18:00,   236.98914951,   -38.19711297,     0.00000000,   179.98000000,
02/17/18,19:00,   259.20657476,   -38.12400511,     0.00000000,   170.00000000,
02/17/18,20:00,   269.24278738,   -38.03028043,     0.00000000,   171.00000000,
02/17/18,21:00,   258.73889369,   -37.93728959,     0.00000000,   171.00000000,
02/17/18,22:00,   253.77457184,   -37.85203286,     0.00000000,   171.00000000,
02/17/18,23:00,   253.92491092,   -37.80608312,     0.00000000,   244.80000000,
02/18/18,00:00,   254.00008046,   -37.75852062,     0.00000000,   168.00000000,
02/18/18,01:00,   253.18454023,   -37.67342831,     0.00000000,   169.00000000,
02/18/18,02:00,   126.59227012,   -37.65103991,     0.00000000,   166.00000000,
02/18/18,03:00,    63.29613506,   -37.72309570,     0.00000000,   168.00000000,
02/18/18,04:00,    31.64806753,   -37.84712360,     0.00000000,   175.00000000,
02/18/18,05:00,    15.82403376,   -37.99438755,     0.00000000,   167.00000000,
02/18/18,06:00,     7.91201688,   -38.14951953,     0.00000000,   167.00000000,
02/18/18,07:00,     3.95600844,   -38.31108551,     0.00000000,   168.00000000,
02/18/18,08:00,     1.97800422,   -38.47761851,     0.00000000,   171.00000000,
02/18/18,09:00,     0.98900211,   -38.65381500,     0.00000000,   184.36000000,
02/18/18,10:00,     0.49450106,   -38.83025325,     0.00000000,   170.00000000,
02/18/18,11:00,     0.24725053,   -39.03213738,     0.00000000,   234.51000000,
02/18/18,12:00,     0.12362526,   -39.25060194,     0.00000000,   202.79000000,
02/18/18,13:00,     0.06181263,   -39.44919422,     0.00000000,   194.58000000,
02/18/18,14:00,     0.03090632,   -39.63143786,     0.00000000,   170.00000000,
02/18/18,15:00,     0.01545316,   -39.80141468,     0.00000000,   170.00000000,
02/18/18,16:00,     0.00772658,   -39.97040309,     0.00000000,   168.00000000,
02/18/18,17:00,     0.00386329,   -40.15375729,     0.00000000,   198.72000000,
02/18/18,18:00,   116.07568164,   -40.28007752,     0.00000000,   170.00000000,
02/18/18,19:00,   182.58434082,   -40.30174751,     0.00000000,   172.00000000,
02/18/18,20:00,   214.98554541,   -40.27296257,     0.00000000,   168.00000000,
02/18/18,21:00,   225.77489771,   -40.22158235,     0.00000000,   170.00000000,
02/18/18,22:00,   237.93119885,   -40.16072930,     0.00000000,   172.00000000,
02/18/18,23:00,   241.16234943,   -40.09168252,     0.00000000,   169.00000000,
02/19/18,00:00,   120.58117471,   -40.07981076,     0.00000000,   169.00000000,
02/19/18,01:00,    60.29058736,   -40.16052488,     0.00000000,   173.30000000,
02/19/18,02:00,    30.14529368,   -40.20195694,     0.00000000,     0.00000000,
02/19/18,03:00,    15.07264684,   -40.17934797,     0.00000000,     0.00000000,
02/19/18,04:00,     7.53632342,   -40.16804349,     0.00000000,     0.00000000,
02/19/18,05:00,     3.76816171,   -40.16239124,     0.00000000,     0.00000000,
02/19/18,06:00,     1.88408085,   -40.18836512,     0.00000000,    57.60000000,
02/19/18,07:00,     0.94204043,   -40.30228706,     0.00000000,   173.07000000,
02/19/18,08:00,     0.47102021,   -40.47261553,     0.00000000,   169.00000000,
02/19/18,09:00,     0.23551011,   -40.66398727,     0.00000000,   214.45000000,
02/19/18,10:00,     0.11775505,   -40.85603563,     0.00000000,   170.00000000,
02/19/18,11:00,     0.05887753,   -41.02444732,     0.00000000,   167.00000000,
02/19/18,12:00,     0.02943876,   -41.20940316,     0.00000000,   203.00000000,
02/19/18,13:00,     0.01471938,   -41.39488108,     0.00000000,   168.00000000,
02/19/18,14:00,     0.00735969,   -41.56287004,     0.00000000,   168.00000000,
02/19/18,15:00,     0.00367985,   -41.73186452,     0.00000000,   170.00000000,
02/19/18,16:00,     0.00183992,   -41.91123176,     0.00000000,   188.74000000,
02/19/18,17:00,     0.00091996,   -42.08960038,     0.00000000,   168.00000000,
02/19/18,18:00,     0.00045998,   -42.25909969,     0.00000000,   171.00000000,
02/19/18,19:00,     0.00022999,   -42.42959935,     0.00000000,   170.00000000,
02/19/18,20:00,     0.00011500,   -42.59959917,     0.00000000,   170.00000000,
02/19/18,21:00,     0.00005750,   -42.76909909,     0.00000000,   169.00000000,
02/19/18,22:00,   137.28977875,   -42.86895417,     0.00000000,   168.00000000,
02/19/18,23:00,   204.65251437,   -42.86548302,     0.00000000,   167.00000000,
02/20/18,00:00,   240.25950719,   -42.81152701,     0.00000000,   170.00000000,
02/20/18,01:00,   255.56700359,   -42.73311376,     0.00000000,   169.00000000,
02/20/18,02:00,   252.90037680,   -42.64838007,     0.00000000,   170.00000000,
02/20/18,03:00,   248.78831340,   -42.56703572,     0.00000000,   169.00000000,
02/20/18,04:00,   124.39415670,   -42.54994449,     0.00000000,   170.00000000,
02/20/18,05:00,    62.19707835,   -42.62564887,     0.00000000,   168.00000000,
02/20/18,06:00,    31.09853917,   -42.74550106,     0.00000000,   165.00000000,
02/20/18,07:00,    15.54926959,   -42.88917715,     0.00000000,   169.00000000,
02/20/18,08:00,     7.77463479,   -43.04701520,     0.00000000,   170.00000000,
02/20/18,09:00,     3.88731740,   -43.21068423,     0.00000000,   169.00000000,
02/20/18,10:00,     1.94365870,   -43.37665374,     0.00000000,   168.77000000,
02/20/18,11:00,     0.97182935,   -43.54408099,     0.00000000,   169.00000000,
02/20/18,12:00,     0.48591467,   -43.71385212,     0.00000000,   172.00000000,
02/20/18,13:00,     0.24295734,   -43.89063269,     0.00000000,   182.29000000,
02/20/18,14:00,     0.12147867,   -44.06659547,     0.00000000,   170.00000000,
02/20/18,15:00,     0.06073933,   -44.23800436,     0.00000000,   173.00000000,
02/20/18,16:00,     0.03036967,   -44.40995880,     0.00000000,   171.00000000,
02/20/18,17:00,     0.01518483,   -44.58182103,     0.00000000,   172.77000000,
02/20/18,18:00,     0.00759242,   -44.75319464,     0.00000000,   170.00000000,
02/20/18,19:00,   109.81317121,   -44.87108926,     0.00000000,   175.61000000,
02/20/18,20:00,   182.01733560,   -44.90427400,     0.00000000,   182.59000000,
02/20/18,21:00,   186.50504280,   -44.91530781,     0.00000000,   208.00000000,
02/20/18,22:00,   188.25164640,   -44.91542947,     0.00000000,   167.00000000,
02/20/18,23:00,   186.98969820,   -44.90809880,     0.00000000,   193.58000000,
02/21/18,00:00,   190.48784910,   -44.90768002,     0.00000000,   183.06000000,
02/21/18,01:00,    95.24392455,   -44.93984414,     0.00000000,   167.00000000,
02/21/18,02:00,    47.62196228,   -45.03856119,     0.00000000,   173.30000000,
02/21/18,03:00,    23.81098114,   -45.18459472,     0.00000000,   190.20000000,
02/21/18,04:00,    11.90549057,   -45.34633649,     0.00000000,   169.00000000,
02/21/18,05:00,     5.95274528,   -45.51063237,     0.00000000,   177.45000000,
02/21/18,06:00,     2.97637264,   -45.67889281,     0.00000000,   168.00000000,
02/21/18,07:00,    82.53018632,   -45.80413953,     0.00000000,   168.00000000,
02/21/18,08:00,   170.43796816,   -45.84615545,     0.00000000,   169.00000000,
02/21/18,09:00,   206.70398408,   -45.82608448,     0.00000000,   168.00000000,
02/21/18,10:00,   221.63411704,   -45.78191543,     0.00000000,   172.00000000,
02/21/18,11:00,   227.03218352,   -45.72287728,     0.00000000,   158.59000000,
02/21/18,12:00,   237.20459176,   -45.65455389,     0.00000000,   169.00000000,
02/21/18,13:00,   245.57167088,   -45.58316576,     0.00000000,   171.00000000,
02/21/18,14:00,   248.11233544,   -45.50732375,     0.00000000,   171.00000000,
02/21/18,15:00,   247.74954272,   -45.43539281,     0.00000000,   181.00000000,
02/21/18,16:00,   247.06602136,   -45.36767503,     0.00000000,   178.38000000,
02/21/18,17:00,   242.81451068,   -45.29842477,     0.00000000,   173.00000000,
02/21/18,18:00,   257.13213034,   -45.22195145,     0.00000000,   174.00000000,
02/21/18,19:00,   254.39469017,   -45.06086804,     0.00000000,    15.36000000,
02/21/18,20:00,   248.54097009,   -44.90158021,     0.00000000,   169.00000000,
02/21/18,21:00,   249.31423504,   -44.84215260,     0.00000000,   210.00000000,
02/21/18,22:00,   251.76786752,   -44.78111155,     0.00000000,   169.00000000,
02/21/18,23:00,   251.63943376,   -44.69940790,     0.00000000,   171.00000000,
02/22/18,00:00,   254.70984188,   -44.61823326,     0.00000000,   173.00000000,
02/22/18,01:00,   127.35492094,   -44.59820088,     0.00000000,   169.00000000,
02/22/18,02:00,    63.67746047,   -44.67318469,     0.00000000,   172.00000000,
02/22/18,03:00,    31.83873024,   -44.79692660,     0.00000000,   171.00000000,
02/22/18,04:00,    15.91936512,   -44.86584255,     0.00000000,    14.59000000,
02/22/18,05:00,     7.95968256,   -44.94469802,     0.00000000,   167.00000000,
02/22/18,06:00,     3.97984128,   -45.10572826,     0.00000000,   167.00000000,
02/22/18,07:00,     1.98992064,   -45.27277838,     0.00000000,   173.07000000,
02/22/18,08:00,     0.99496032,   -45.44232094,     0.00000000,   169.00000000,
02/22/18,09:00,   125.61435516,   -45.54751628,     0.00000000,   168.00000000,
02/22/18,10:00,   185.64255258,   -45.56288783,     0.00000000,   174.00000000,
02/22/18,11:00,   188.03002629,   -45.54855154,     0.00000000,   171.00000000,
02/22/18,12:00,   222.69063814,   -45.51649621,     0.00000000,   175.61000000,
02/22/18,13:00,   239.16781907,   -45.45967698,     0.00000000,   172.61000000,
02/22/18,14:00,   248.04990954,   -45.38937311,     0.00000000,   174.00000000,
02/22/18,15:00,   245.08095477,   -45.31430768,     0.00000000,   169.00000000,
02/22/18,16:00,   248.65672738,   -45.23743884,     0.00000000,   171.00000000,
02/22/18,17:00,   244.60436369,   -45.08091830,     0.00000000,     9.22000000,
02/22/18,18:00,   245.78105685,   -44.84033559,     0.00000000,     0.00000000,
02/22/18,19:00,   245.44315342,   -44.59472348,     0.00000000,     0.00000000,
02/22/18,20:00,   246.13220171,   -44.34893580,     0.00000000,     0.00000000,
02/22/18,21:00,   123.06610086,   -44.38533665,     0.00000000,   442.00000000,
02/22/18,22:00,    61.53305043,   -44.67887708,     0.00000000,   329.68000000,
02/22/18,23:00,    30.76652521,   -44.88794229,     0.00000000,   180.75000000,
02/23/18,00:00,    15.38326261,   -45.04024239,     0.00000000,   170.00000000,
02/23/18,01:00,     7.69163130,   -45.20204495,     0.00000000,   176.68000000,
02/23/18,02:00,     3.84581565,   -45.37011622,     0.00000000,   171.00000000,
02/23/18,03:00,     1.92290783,   -45.53773186,     0.00000000,   170.00000000,
